ts	iface	rx_bytes	tx_bytes
1787660813.642907145	s3-eth12	2626	7804128
1787660813.642907145	s3-eth13	2626	7802626
1787660813.642907145	s3-eth14	2696	7807148
1787660813.642907145	s3-eth15	2556	1571810
1787660813.642907145	s3-eth16	2696	7808394
1787660813.642907145	s3-eth17	2626	7811414
1787660813.642907145	s3-eth18	2626	7817116
1787660813.642907145	s3-eth19	31154332	12893
1787660813.642907145	s3-eth2	56287332	40536417
1787660813.642907145	s3-eth20	7799769	12823
1787660813.642907145	s3-eth21	7802525	12900
1787660813.642907145	s3-eth22	7808351	12893
1787660813.642907145	s3-eth23	1563049	12763
1787660813.642907145	s3-eth24	7815491	12823
1787660813.642907145	s3-eth25	7817073	12833
1787660813.642907145	s3-eth26	7824213	12833
1787660813.642907145	s3-eth27	31276902	12763
1787660813.642907145	s3-eth28	7817003	12823
1787660813.642907145	s3-eth29	7818445	12763
1787660813.642907145	s3-eth3	2696	31455949
1787660813.642907145	s3-eth30	7827027	12763
1787660813.642907145	s3-eth31	1568817	12823
1787660813.642907145	s3-eth32	7832935	12893
1787660813.642907145	s3-eth33	7831489	12833
1787660813.642907145	s3-eth34	7838633	12833
1787660813.642907145	s3-eth4	2626	7899541
1787660813.642907145	s3-eth5	2626	7902124
1787660813.642907145	s3-eth6	2626	7905068
1787660813.642907145	s3-eth7	2626	1593434
1787660813.642907145	s3-eth8	2696	7913726
1787660813.642907145	s3-eth9	2556	7918046
1787660813.642907145	s4-eth1	178209782	27390
1787660813.642907145	s4-eth10	2626	7918046
1787660813.642907145	s4-eth11	2696	31643339
1787660813.642907145	s4-eth12	2626	7926698
1787660813.642907145	s4-eth13	2556	7925326
1787660813.642907145	s4-eth14	2716	7931024
1787660813.642907145	s4-eth15	2696	1596318
1787660813.642907145	s4-eth16	2626	7929652
1787660813.642907145	s4-eth17	2705	7928430
1787660813.642907145	s4-eth18	2626	7931024
1787660813.642907145	s4-eth19	2626	31662019
1787660813.642907145	s4-eth2	144243568	19730
1787660813.642907145	s4-eth20	2696	7932536
1787660813.642907145	s4-eth21	2693	7933920
1787660813.642907145	s4-eth22	2626	7939676
1787660813.642907145	s4-eth23	2696	1597760
1787660813.642907145	s4-eth24	2626	7945514
1787660813.642907145	s4-eth25	2696	7945444
1787660813.642907145	s4-eth26	2626	7949680
1787660813.642907145	s4-eth27	2696	31737003
1787660813.642907145	s4-eth28	2626	7935350
1787660813.642907145	s4-eth29	2626	7935350
1787660813.642907145	s4-eth3	2626	31843847
1787660813.642907145	s4-eth30	2696	7936792
1787660813.642907145	s4-eth31	2696	1597760
1787660813.642907145	s4-eth32	2626	7939676
1787660813.642907145	s4-eth33	2696	7935486
1787660813.642907145	s4-eth34	2626	7939586
1787660813.642907145	s4-eth4	2556	7978610
1787660813.642907145	s4-eth5	2626	7977168
1787660813.642907145	s4-eth6	2556	7981494
1787660813.642907145	s4-eth7	2556	1606482
1787660813.642907145	s4-eth8	2556	7983072
1787660813.642907145	s4-eth9	2696	7982936
1787660813.642907145	s5-eth1	140285373	28363
1787660813.642907145	s5-eth2	97318370	73317590
1787660813.642907145	s5-eth3	21591	55907498
1787660813.642907145	s5-eth4	25310	108618190
1787660813.642907145	s6-eth1	185338509	25231
1787660813.642907145	s6-eth2	65551004	89462635
1787660813.642907145	s6-eth3	14983	55994674
1787660813.642907145	s6-eth4	15503	105573501
1787660813.642907145	s7-eth1	121164455	105609828
1787660813.642907145	s7-eth2	27390	180306450
1787660813.642907145	s7-eth3	80004827	14533
1787660813.642907145	s7-eth4	84779182	17142
1787660813.642907145	s8-eth1	41499733	57644254
1787660813.642907145	s8-eth2	19730	145502434
1787660813.642907145	s8-eth3	32018473	15573
1787660813.642907145	s8-eth4	129686622	17133
1787660813.642907145	s9-eth1	56070444	21591
1787660813.642907145	s9-eth2	56088404	14983
1787660813.642907145	s9-eth3	14533	80130281
1787660813.642907145	s9-eth4	15573	32051639
1787660820.599863452	s10-eth1	110690404	25553
1787660820.599863452	s10-eth2	107500073	15563
1787660820.599863452	s10-eth3	17202	86322182
1787660820.599863452	s10-eth4	17193	131975136
1787660820.599863452	s1-eth1	28606	143325352
1787660820.599863452	s1-eth10	8154431	12823
1787660820.599863452	s1-eth11	32625378	12953
1787660820.599863452	s1-eth12	8160199	12883
1787660820.599863452	s1-eth13	8163083	12883
1787660820.599863452	s1-eth14	8170359	12953
1787660820.599863452	s1-eth15	1636657	12953
1787660820.599863452	s1-eth16	8174689	12953
1787660820.599863452	s1-eth17	8176197	12953
1787660820.599863452	s1-eth18	8180457	12953
1787660820.599863452	s1-eth19	32717530	12883
1787660820.599863452	s1-eth2	25534	189927073
1787660820.599863452	s1-eth20	8182035	12953
1787660820.599863452	s1-eth21	8190687	12953
1787660820.599863452	s1-eth22	8193435	12953
1787660820.599863452	s1-eth23	1641195	12965
1787660820.599863452	s1-eth24	8196389	12883
1787660820.599863452	s1-eth25	8197761	12883
1787660820.599863452	s1-eth26	8196319	12988
1787660820.599863452	s1-eth27	32756464	12953
1787660820.599863452	s1-eth28	8184783	12883
1787660820.599863452	s1-eth29	8189039	12953
1787660820.599863452	s1-eth3	32835966	13149
1787660820.599863452	s1-eth30	8187667	12953
1787660820.599863452	s1-eth31	1640917	12953
1787660820.599863452	s1-eth32	8190481	12953
1787660820.599863452	s1-eth33	8197691	12953
1787660820.599863452	s1-eth34	8191923	12953
1787660820.599863452	s1-eth4	8221095	13209
1787660820.599863452	s1-eth5	8225159	12953
1787660820.599863452	s1-eth6	8230927	12953
1787660820.599863452	s1-eth7	1649569	12953
1787660820.599863452	s1-eth8	8241087	12883
1787660820.599863452	s1-eth9	8246789	12953
1787660820.599863452	s2-eth1	75707104	100511261
1787660820.599863452	s2-eth10	8239509	12943
1787660820.599863452	s2-eth11	32945362	13013
1787660820.599863452	s2-eth12	8243835	13013
1787660820.599863452	s2-eth13	8239579	13013
1787660820.599863452	s2-eth14	8243835	12943
1787660820.599863452	s2-eth15	1650941	12943
1787660820.599863452	s2-eth16	8241021	13013
1787660820.599863452	s2-eth17	8238357	13092
1787660820.599863452	s2-eth18	8238067	13013
1787660820.599863452	s2-eth19	2696	32980197
1787660820.599863452	s2-eth2	92267445	67611742
1787660820.599863452	s2-eth20	2696	8248450
1787660820.599863452	s2-eth21	2696	8252776
1787660820.599863452	s2-eth22	2626	8254152
1787660820.599863452	s2-eth23	2778	1661536
1787660820.599863452	s2-eth24	2626	8255664
1787660820.599863452	s2-eth25	2696	8257166
1787660820.599863452	s2-eth26	2626	8255664
1787660820.599863452	s2-eth27	2626	32957125
1787660820.599863452	s2-eth28	2626	8245570
1787660820.599863452	s2-eth29	2696	8249826
1787660820.599863452	s2-eth3	33018904	13073
1787660820.599863452	s2-eth30	2556	8248384
1787660820.599863452	s2-eth31	2626	1661328
1787660820.599863452	s2-eth32	2556	8251338
1787660820.599863452	s2-eth33	2626	8257166
1787660820.599863452	s2-eth34	2626	8251268
1787660820.599863452	s2-eth4	8259837	13073
1787660820.599863452	s2-eth5	8258325	13013
1787660820.599863452	s2-eth6	8261209	13013
1787660820.599863452	s2-eth7	1654035	13013
1787660820.599863452	s2-eth8	8261205	13013
1787660820.599863452	s2-eth9	8262581	13013
1787660820.599863452	s3-eth1	109179081	125303298
1787660820.599863452	s3-eth10	2696	8284504
1787660820.599863452	s3-eth11	2696	33105717
1787660820.599863452	s3-eth12	2626	8288830
1787660820.599863452	s3-eth13	2626	8290202
1787660820.599863452	s3-eth14	2696	8297548
1787660820.599863452	s3-eth15	2556	1670046
1787660820.599863452	s3-eth16	2696	8298854
1787660820.599863452	s3-eth17	2626	8298990
1787660820.599863452	s3-eth18	2696	8300366
1787660820.599863452	s3-eth19	33079472	13013
1787660820.599863452	s3-eth2	59725423	43012581
1787660820.599863452	s3-eth20	8274187	13013
1787660820.599863452	s3-eth21	8274059	13080
1787660820.599863452	s3-eth22	8277001	13013
1787660820.599863452	s3-eth23	1656779	12943
1787660820.599863452	s3-eth24	8278443	13013
1787660820.599863452	s3-eth25	8278513	13013
1787660820.599863452	s3-eth26	8281397	13013
1787660820.599863452	s3-eth27	33099590	12943
1787660820.599863452	s3-eth28	8269861	12943
1787660820.599863452	s3-eth29	8268419	12943
1787660820.599863452	s3-eth3	2696	33235497
1787660820.599863452	s3-eth30	8269721	12943
1787660820.599863452	s3-eth31	1656779	12943
1787660820.599863452	s3-eth32	8269861	13013
1787660820.599863452	s3-eth33	8264089	13013
1787660820.599863452	s3-eth34	8268419	13013
1787660820.599863452	s3-eth4	2626	8322167
1787660820.599863452	s3-eth5	2626	8321926
1787660820.599863452	s3-eth6	2626	8321996
1787660820.599863452	s3-eth7	2626	1675748
1787660820.599863452	s3-eth8	2696	8321992
1787660820.599863452	s3-eth9	2556	8323368
1787660820.599863452	s4-eth1	187333436	27693
1787660820.599863452	s4-eth10	2626	8317600
1787660820.599863452	s4-eth11	2696	33235427
1787660820.599863452	s4-eth12	2626	8324880
1787660820.599863452	s4-eth13	2556	8326322
1787660820.599863452	s4-eth14	2716	8333462
1787660820.599863452	s4-eth15	2696	1677250
1787660820.599863452	s4-eth16	2626	8333592
1787660820.599863452	s4-eth17	2705	8335254
1787660820.599863452	s4-eth18	2626	8339290
1787660820.599863452	s4-eth19	2626	33290287
1787660820.599863452	s4-eth2	151638334	19910
1787660820.599863452	s4-eth20	2696	8333592
1787660820.599863452	s4-eth21	2763	8333534
1787660820.599863452	s4-eth22	2626	8336406
1787660820.599863452	s4-eth23	2696	1677250
1787660820.599863452	s4-eth24	2626	8336476
1787660820.599863452	s4-eth25	2696	8334964
1787660820.599863452	s4-eth26	2626	8337758
1787660820.599863452	s4-eth27	2696	33304637
1787660820.599863452	s4-eth28	2626	8330638
1787660820.599863452	s4-eth29	2626	8329196
1787660820.599863452	s4-eth3	2626	33420133
1787660820.599863452	s4-eth30	2696	8330638
1787660820.599863452	s4-eth31	2696	1677320
1787660820.599863452	s4-eth32	2626	8330638
1787660820.599863452	s4-eth33	2696	8325006
1787660820.599863452	s4-eth34	2626	8329176
1787660820.599863452	s4-eth4	2556	8368200
1787660820.599863452	s4-eth5	2626	8365316
1787660820.599863452	s4-eth6	2556	8368200
1787660820.599863452	s4-eth7	2556	1684530
1787660820.599863452	s4-eth8	2556	8368266
1787660820.599863452	s4-eth9	2696	8366688
1787660820.599863452	s5-eth1	147005396	28726
1787660820.599863452	s5-eth2	101947553	76792990
1787660820.599863452	s5-eth3	21894	58532118
1787660820.599863452	s5-eth4	25673	113658160
