1787920409 7.93 53565774 380053670
1787920411 7.30 53565927 380056297
1787920413 7.30 53567556 380057477
1787920415 8.16 53570301 380057572
1787920417 8.16 53573058 380057668
1787920419 9.58 53575815 380057754
1787920421 9.58 53577047 380059311
1787920423 9.58 53577169 380061975
1787920425 8.98 53577334 380064600
1787920427 8.98 53577458 380067262
1787920429 8.34 53577610 380069893
1787920431 8.34 53577736 380072552
1787920433 8.34 53577853 380075221
1787920435 7.75 53577994 380077859
1787920437 7.75 53578120 380080514
1787920439 7.29 53578244 380083176
1787920441 7.29 53578377 380085830
1787920443 7.29 53578487 380088499
1787920445 6.87 53578867 380090885
1787920447 6.87 53579933 380092617
1787920449 8.32 53582772 380092642
1787920451 8.32 53585546 380092710
1787920453 8.32 53588377 380092714
1787920455 9.09 53590597 380093298
1787920457 9.09 53590722 380095959
1787920459 8.45 53590831 380098641
1787920461 8.45 53590941 380101312
1787920463 8.45 53591166 380103872
1787920465 7.77 53591278 380106544
1787920467 7.77 53591440 380109167
1787920469 7.15 53591548 380111842
1787920471 7.15 53591674 380114503
1787920473 7.15 53591777 380117183
1787920475 6.57 53591873 380119882
1787920477 6.57 53592019 380122519
1787920479 8.21 53594168 380123192
1787920481 8.21 53596947 380123260
1787920483 8.21 53599749 380123286
1787920485 8.99 53602593 380123288
1787920487 8.99 53603870 380124861
1787920489 10.36 53606700 380124895
1787920492 10.36 53609502 380124931
1787920494 10.36 53612336 380124939
1787920496 11.37 53614491 380125595
1787920498 11.37 53616379 380126524
1787920500 12.22 53619238 380126544
1787920502 12.22 53622125 380126550
1787920504 12.22 53624976 380126584
