tests.test_app_package.ShapedLinksTest.test_the_status_line_names_both_ends_and_what_was_asked_for	ok
tests.test_app_package.TelemetrySourceTest.test_a_knob_that_does_not_exist_is_not_an_opinion	ok
tests.test_app_package.TelemetrySourceTest.test_a_knob_with_only_comments_is_not_an_opinion_either	ok
tests.test_app_package.TelemetrySourceTest.test_a_knob_word_outside_the_domain_refuses_the_run	ok
tests.test_app_package.TelemetrySourceTest.test_a_package_that_says_nothing_means_auto	ok
tests.test_app_package.TelemetrySourceTest.test_a_resolved_answer_is_never_auto_whatever_the_inputs	ok
tests.test_app_package.TelemetrySourceTest.test_a_word_outside_the_domain_is_refused_by_name	ok
tests.test_app_package.TelemetrySourceTest.test_an_auto_knob_defers_to_the_package	ok
tests.test_app_package.TelemetrySourceTest.test_auto_sends_a_foreign_pipeline_down_the_link_path	ok
tests.test_app_package.TelemetrySourceTest.test_each_word_of_the_domain_is_carried_verbatim	ok
tests.test_app_package.TelemetrySourceTest.test_telemetry_that_is_not_an_object_is_refused	ok
tests.test_app_package.TelemetrySourceTest.test_the_default_knob_path_sits_beside_the_other_three	ok
tests.test_app_package.TelemetrySourceTest.test_the_field_is_additive_and_the_format_number_does_not_move	ok
tests.test_app_package.TelemetrySourceTest.test_the_first_non_comment_line_wins	ok
tests.test_app_package.TelemetrySourceTest.test_the_four_words_are_the_domain_and_auto_is_not_an_answer	ok
tests.test_app_package.TelemetrySourceTest.test_the_knob_outranks_the_packages_own_declaration	ok
tests.test_app_package.TelemetrySourceTest.test_with_neither_saying_anything_the_rule_decides_per_switch	ok
tests.test_app_package.TheKnobTest.test_a_directory_that_does_not_exist_is_refused	ok
tests.test_app_package.TheKnobTest.test_a_knob_naming_a_package_directory_is_read	ok
tests.test_app_package.TheKnobTest.test_a_knob_naming_a_package_is_the_package_not_the_baseline	ok
tests.test_app_package.TheKnobTest.test_a_knob_that_exists_but_says_nothing_is_refused_not_treated_as_baseline	ok
tests.test_app_package.TheKnobTest.test_a_relative_path_is_refused_rather_than_resolved_against_some_cwd	ok
tests.test_app_package.TheKnobTest.test_comments_and_blank_lines_are_ignored_like_the_sibling_override_files	ok
tests.test_app_package.TheManifestAndTheModelMustDescribeOneFabricTest.test_a_host_the_manifest_does_not_have_is_refused	ok
tests.test_app_package.TheManifestAndTheModelMustDescribeOneFabricTest.test_a_host_the_model_does_not_have_is_refused	ok
tests.test_app_package.TheManifestAndTheModelMustDescribeOneFabricTest.test_a_mac_the_two_disagree_on_is_refused	ok
tests.test_app_package.TheManifestAndTheModelMustDescribeOneFabricTest.test_a_manifest_that_declares_no_hosts_at_all_is_not_second_guessed	ok
tests.test_app_package.TheManifestAndTheModelMustDescribeOneFabricTest.test_an_address_the_two_disagree_on_is_refused	ok
tests.test_app_package.TheSwitchListComesFromTheModelTest.test_both_baseline_models_declare_dpids_one_to_ten	ok
tests.test_app_package.TheSwitchListComesFromTheModelTest.test_both_baseline_models_name_their_switches_s1_to_s10	ok
tests.test_app_package.TopologyPathDisagreementTest.test_an_env_override_naming_the_same_model_is_fine	ok
tests.test_app_package.TopologyPathDisagreementTest.test_an_env_override_that_disagrees_with_the_package_is_refused	ok
tests.test_app_package.TopologyPathDisagreementTest.test_without_a_package_the_env_override_behaves_exactly_as_it_did	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_a_switch_with_no_entries_records_zero_rather_than_failing	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_every_host_of_both_packages_carries_two_commands	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_every_referenced_path_resolves_inside_the_package_not_against_tutorials	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_neither_real_package_declares_a_link_delay	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_pod_topos_four_hosts_satisfy_the_last_octet_naming_rule	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_source_keys_this_reader_does_not_consume_are_neither_resolved_nor_refused	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_the_basic_package_loads_unchanged	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_the_entries_the_converter_copied_in_are_counted	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_the_external_package_reads_only	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_the_fixture_models_are_the_size_the_real_artefacts_are	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_the_fixture_models_pass_all_four_topo_from_json_readers	ok
tests.test_app_package.WhatTheConverterActuallyWritesTest.test_the_host_commands_replace_the_fabrics_all_pairs_arp	ok
tests.test_app_package_proxy.EachSwitchNamesItsOwnSkippedStepsTest.test_a_foreign_switch_names_the_two_steps_it_does_not_get	ok
tests.test_app_package_proxy.EachSwitchNamesItsOwnSkippedStepsTest.test_an_ndtwin_switch_says_it_skipped_nothing_rather_than_saying_nothing	ok
tests.test_app_package_proxy.EachSwitchNamesItsOwnSkippedStepsTest.test_the_names_are_the_same_constants_the_fabric_wide_list_uses	ok
tests.test_app_package_proxy.EachSwitchNamesItsOwnSkippedStepsTest.test_the_two_scopes_do_not_overlap	ok
tests.test_app_package_proxy.ProductionWiresTheDisclosureItselfTest.test_main_injected_every_report_the_endpoint_reads	ok
tests.test_app_package_proxy.ProductionWiresTheDisclosureItselfTest.test_they_are_mains_own_functions_and_not_somebody_elses_copies	ok
tests.test_app_package_proxy.SwitchStateDisclosesTheControlPlaneTest.test_a_skipped_step_is_named_on_the_endpoint	ok
tests.test_app_package_proxy.SwitchStateDisclosesTheControlPlaneTest.test_before_startup_has_run_skipped_is_null_which_is_not_an_empty_list	ok
tests.test_app_package_proxy.SwitchStateDisclosesTheControlPlaneTest.test_every_switch_reports_how_many_package_entries_were_recorded_but_not_applied	ok
tests.test_app_package_proxy.SwitchStateDisclosesTheControlPlaneTest.test_every_switch_reports_what_was_written_and_that_none_of_it_is_journaled	ok
tests.test_app_package_proxy.SwitchStateDisclosesTheControlPlaneTest.test_every_switch_says_which_pipeline_it_is_running_and_names_it	ok
tests.test_app_package_proxy.SwitchStateDisclosesTheControlPlaneTest.test_journaled_is_false_even_when_entries_were_applied	ok
tests.test_app_package_proxy.SwitchStateDisclosesTheControlPlaneTest.test_the_baseline_fabric_says_it_skipped_nothing_rather_than_saying_nothing	ok
tests.test_app_package_proxy.SwitchStateDisclosesTheControlPlaneTest.test_the_per_switch_skipped_list_survives_the_trip_through_the_endpoint	ok
